4.8332
4.7155
4.7630
4.6968
4.9792
5.6851
5.7423
5.6692
13.8873
8.9847
5.3482
1.2954
0.0000
0.0657
0.6090
3.0980
8.0291
10.9556
12.1445
13.8612
9.9527
8.6385
5.6888
4.8850
