0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.4102
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.4808
0.0000
0.0000
0.0000
0.9763
0.0000
0.0000
