2.6111
2.6111
2.6111
2.6111
2.7220
3.1699
6.3949
4.9727
6.6985
0.9876
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
1.9137
4.7855
6.7613
4.7999
3.9731
3.1699
2.7220
