0.1040
0.1147
0.1384
0.1311
0.1272
0.1389
5.5556
3.3725
1.2859
0.8307
0.6723
0.5619
0.6137
0.3813
0.2753
0.1715
0.2536
0.4739
0.7810
0.8733
1.1771
1.2997
0.0000
0.0000
