102.037812459738745,102.980036846663381,102.445923205238614,102.671832466483806,102.543781160865137,102.457028362920482,200,102.457028362920482,102.671832466483806,102.980036846663381
25.17765039404037,-174.660130689721086,23.7127096909001978,25.0643373856055405,24.4210198710530904,23.8746398161008244,24.7219525043122417,-174.688837296822669,24.6847092084307462,24.4210198710530904
-175.082072654346717,24.2246558362567441,24.7049781967046442,24.7049781967046442,24.7049781967046442,24.7049781967046442,24.3812985355800436,24.8774873559091532,-175.071202129459408,24.880102674000625
24.3666848864614565,24.3189173490262647,24.5096064904071227,24.866404406148007,24.4179218515436105,24.1548859728441414,24.2955393927339571,24.4179218515436105,24.9358148374996063,24.3014063146641774
-173.117084247607153,25.6089315322662969,-172.679586610423769,-172.679586610423769,26.135702668342077,25.8948617539494421,25.727087103301244,25.5675535678386154,-173.007856018646322,25.8948617539494421
200,30.4205762227752814,29.3842473308293677,29.5943948874145804,200,30.4205762227752814,30.6790213168238779,29.5943948874145804,29.8957401769201851,29.5943948874145804
85.0047370416380659,84.4462335700663971,85.0047370416380659,83.4813932844522242,84.4462335700663971,200,83.4813932844522242,83.3199974102798251,86.7432189135661247,84.7483634157445067
-133.965461530121019,62.9669423868286344,64.882331246935621,64.6080485715145869,64.0659227698461109,66.3310397363518973,64.0659227698461109,64.6080485715145869,63.8274014061207708,64.26975507318258
89.7510469590147295,92.0323695862624049,91.5800821087659642,90.6110280292871266,88.942640272226356,88.5151619068651598,89.7510469590147295,91.5800821087659642,90.6110280292871266,88.942640272226356
71.9034066270621679,71.9034066270621679,72.1981031407315186,72.6299295943243237,63.7514064314421418,77.3861068325641668,72.1981031407315186,72.1981031407315186,80.0704453016016942,80.8315524027974561
66.6294222027109413,64.4511755066337173,74.5488073941041307,64.4511755066337173,62.1761606278607246,63.148080432888321,66.0168829755996853,65.3888416906922885,64.4511755066337173,64.4511755066337173
53.0255482793014039,54.9754717764070335,53.0255482793013968,48.0069917895453955,48.0069917895453955,48.7125335549884255,54.3994003513807911,53.2396863482747449,45.6873752827597457,54.3994003513807911
44.4505415070227912,42.3429703409750289,43.5069455025672482,45.3068808648687877,45.0402928901432347,45.0402928901432347,45.7177412922241331,44.4505415070227912,45.7177412922241331,42.0560783788294827
44.6538469742823168,46.7476052736573138,47.3504321403485093,51.8344985137819094,48.9970030470514644,42.2177629162547703,48.1791422844425483,44.2481291029883366,48.1791422844425483,46.7476052736573138
11.859199845212089,46.2158900032319764,41.8577475203244376,45.0436790832105771,46.9526252571760097,16.6725693007701921,46.9526252571760097,45.0436790832105771,11.859199845212089,11.859199845212089
56.5677139492529477,49.3322668748734543,49.670880225615349,200,200,58.3612947349961928,49.670880225615349,48.6391498900057968,49.3322668748734543,56.5677139492529477
200,50.779068589323316,51.7024968019896676,51.7024968019896676,50.779068589323316,72.8417903873432806,50.779068589323316,50.0585693117920698,51.7024968019896676,70.6404964468479193
80.4524242598089359,80.5473493553177491,-116.641824165403222,77.8724159994246605,82.0085807174938282,79.1291499872223199,77.9891604428641472,82.690257480620744,80.0683732088280067,80.2315095435177454
77.0991260251292374,76.3528435098734803,77.288712613109567,77.0991260251292374,77.0991260251292374,76.8996316266079134,76.137783839971064,76.3528435098734803,76.8996316266079134,76.1251247488366403
83.8644050221607813,80.157600445449475,81.3696260677262444,79.0548136214608661,82.8498287358996777,79.8613903795542797,79.5105016883272242,79.5105016883272242,-116.135594977839204,78.8250939892890869
62.2788204390607234,62.1902643875213244,62.1902643875213244,62.1902643875213244,200,62.7987758482981917,62.3838408543963965,62.3838408543963965,62.2788204390607234,62.2788204390607234
60.5445161996925663,61.180033215056028,60.7811959624411884,53.7754789405335032,60.7811959624411884,60.7811959624411884,61.180033215056028,61.5856447102937636,61.180033215056028,60.5445161996925663
27.7543159464256632,28.3404261683481025,28.3404261683481025,28.4211680275279832,29.2139275201770658,29.1534140337759027,28.9051961021842772,28.3404261683481025,28.9051961021842772,28.7831723019098433
24.7342025309089308,24.6260960174544721,24.8424544720724896,24.4735454121428688,23.9588657816282762,24.9217457761010337,24.9217457761010337,32.6638120128369849,23.6474751124411,24.8424544720724896
